connection,kind,members,length_mm,diameter_mm,x_mm,y_mm,z_mm,dx,dy,dz,status
clip_horizontal_lower_left_2_upright_1,screw,clip_horizontal_lower_left_2 + base_principal_center_left,38.1,6.35,-91.60524,569.0030381115042,1031.5967788210978,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_left_2_upright_2,screw,clip_horizontal_lower_left_2 + base_principal_center_left,38.1,6.35,-91.60524,535.7350435071618,1051.2226045363495,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_left_2_upright_3,screw,clip_horizontal_lower_left_2 + base_principal_center_left,38.1,6.35,-91.60524,510.63045154583835,1080.5771946792124,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_1_beam_1,screw,clip_horizontal_upper_left_1 + base_rail_service_upper_left,38.1,6.35,-1138.8572600000002,739.1154805840754,1234.3288932827602,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_1_beam_2,screw,clip_horizontal_upper_left_1 + base_rail_service_upper_left,38.1,6.35,-1145.2072600000001,709.9291873012425,1258.8191012118175,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_1_beam_3,screw,clip_horizontal_upper_left_1 + base_rail_service_upper_left,38.1,6.35,-1138.8572600000002,680.7428940184095,1283.3093091408748,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_1_upright_1,screw,clip_horizontal_upper_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,760.5444125220005,1259.866899905239,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_1_upright_2,screw,clip_horizontal_upper_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,735.439820560677,1289.221490048102,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_1_upright_3,screw,clip_horizontal_upper_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,702.1718259563346,1308.8473157633537,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_2_beam_1,screw,clip_horizontal_upper_left_2 + base_rail_service_upper_left,38.1,6.35,-131.29273999999998,680.7428940184095,1283.3093091408748,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_2_beam_2,screw,clip_horizontal_upper_left_2 + base_rail_service_upper_left,38.1,6.35,-124.94274,709.9291873012425,1258.8191012118175,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_2_beam_3,screw,clip_horizontal_upper_left_2 + base_rail_service_upper_left,38.1,6.35,-131.29273999999998,739.1154805840754,1234.3288932827602,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_2_upright_1,screw,clip_horizontal_upper_left_2 + base_principal_center_left,38.1,6.35,-91.60524,702.1718259563346,1308.8473157633537,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_2_upright_2,screw,clip_horizontal_upper_left_2 + base_principal_center_left,38.1,6.35,-91.60524,735.439820560677,1289.221490048102,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_left_2_upright_3,screw,clip_horizontal_upper_left_2 + base_principal_center_left,38.1,6.35,-91.60524,760.5444125220005,1259.866899905239,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_1_beam_1,screw,clip_horizontal_bottom_right_1 + base_rail_bottom_right,38.1,6.35,131.29273999999998,-18.859668758291647,331.00928595686133,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_1_beam_2,screw,clip_horizontal_bottom_right_1 + base_rail_bottom_right,38.1,6.35,124.94274,-48.045962041124604,355.4994938859186,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_1_beam_3,screw,clip_horizontal_bottom_right_1 + base_rail_bottom_right,38.1,6.35,131.29273999999998,-77.23225532395756,379.98970181497583,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_1_upright_1,screw,clip_horizontal_bottom_right_1 + base_principal_center_right,38.1,6.35,91.60524,2.56926317963347,356.5472925793402,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_1_upright_2,screw,clip_horizontal_bottom_right_1 + base_principal_center_right,38.1,6.35,91.60524,-22.535328781689945,385.9018827222029,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_1_upright_3,screw,clip_horizontal_bottom_right_1 + base_principal_center_right,38.1,6.35,91.60524,-55.80332338603243,405.5277084374547,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_2_beam_1,screw,clip_horizontal_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1138.8572600000002,-77.23225532395756,379.98970181497583,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_2_beam_2,screw,clip_horizontal_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1145.2072600000001,-48.045962041124604,355.4994938859186,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_2_beam_3,screw,clip_horizontal_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1138.8572600000002,-18.859668758291647,331.00928595686133,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_2_upright_1,screw,clip_horizontal_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,-55.80332338603243,405.5277084374547,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_2_upright_2,screw,clip_horizontal_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,-22.535328781689945,385.9018827222029,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_bottom_right_2_upright_3,screw,clip_horizontal_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,2.56926317963347,356.5472925793402,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_1_beam_1,screw,clip_horizontal_lower_right_1 + base_rail_service_lower_right,38.1,6.35,131.29273999999998,532.0593834837634,1106.1152013016913,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_1_beam_2,screw,clip_horizontal_lower_right_1 + base_rail_service_lower_right,38.1,6.35,124.94274,561.2456767665964,1081.624993372634,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_1_beam_3,screw,clip_horizontal_lower_right_1 + base_rail_service_lower_right,38.1,6.35,131.29273999999998,590.4319700494293,1057.1347854435767,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_1_upright_1,screw,clip_horizontal_lower_right_1 + base_principal_center_right,38.1,6.35,91.60524,510.63045154583835,1080.5771946792124,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_1_upright_2,screw,clip_horizontal_lower_right_1 + base_principal_center_right,38.1,6.35,91.60524,535.7350435071618,1051.2226045363495,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_1_upright_3,screw,clip_horizontal_lower_right_1 + base_principal_center_right,38.1,6.35,91.60524,569.0030381115042,1031.5967788210978,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_2_beam_1,screw,clip_horizontal_lower_right_2 + base_rail_service_lower_right,38.1,6.35,1138.8572600000002,590.4319700494293,1057.1347854435767,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_2_beam_2,screw,clip_horizontal_lower_right_2 + base_rail_service_lower_right,38.1,6.35,1145.2072600000001,561.2456767665964,1081.624993372634,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_2_beam_3,screw,clip_horizontal_lower_right_2 + base_rail_service_lower_right,38.1,6.35,1138.8572600000002,532.0593834837634,1106.1152013016913,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_2_upright_1,screw,clip_horizontal_lower_right_2 + base_side_right,38.1,6.35,1178.5447600000002,569.0030381115042,1031.5967788210978,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_2_upright_2,screw,clip_horizontal_lower_right_2 + base_side_right,38.1,6.35,1178.5447600000002,535.7350435071618,1051.2226045363495,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_lower_right_2_upright_3,screw,clip_horizontal_lower_right_2 + base_side_right,38.1,6.35,1178.5447600000002,510.63045154583835,1080.5771946792124,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_1_beam_1,screw,clip_horizontal_upper_right_1 + base_rail_service_upper_right,38.1,6.35,131.29273999999998,739.1154805840754,1234.3288932827602,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_1_beam_2,screw,clip_horizontal_upper_right_1 + base_rail_service_upper_right,38.1,6.35,124.94274,709.9291873012425,1258.8191012118175,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_1_beam_3,screw,clip_horizontal_upper_right_1 + base_rail_service_upper_right,38.1,6.35,131.29273999999998,680.7428940184095,1283.3093091408748,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_1_upright_1,screw,clip_horizontal_upper_right_1 + base_principal_center_right,38.1,6.35,91.60524,760.5444125220005,1259.866899905239,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_1_upright_2,screw,clip_horizontal_upper_right_1 + base_principal_center_right,38.1,6.35,91.60524,735.439820560677,1289.221490048102,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_1_upright_3,screw,clip_horizontal_upper_right_1 + base_principal_center_right,38.1,6.35,91.60524,702.1718259563346,1308.8473157633537,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_2_beam_1,screw,clip_horizontal_upper_right_2 + base_rail_service_upper_right,38.1,6.35,1138.8572600000002,680.7428940184095,1283.3093091408748,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_2_beam_2,screw,clip_horizontal_upper_right_2 + base_rail_service_upper_right,38.1,6.35,1145.2072600000001,709.9291873012425,1258.8191012118175,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_2_beam_3,screw,clip_horizontal_upper_right_2 + base_rail_service_upper_right,38.1,6.35,1138.8572600000002,739.1154805840754,1234.3288932827602,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_2_upright_1,screw,clip_horizontal_upper_right_2 + base_side_right,38.1,6.35,1178.5447600000002,702.1718259563346,1308.8473157633537,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_2_upright_2,screw,clip_horizontal_upper_right_2 + base_side_right,38.1,6.35,1178.5447600000002,735.439820560677,1289.221490048102,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_horizontal_upper_right_2_upright_3,screw,clip_horizontal_upper_right_2 + base_side_right,38.1,6.35,1178.5447600000002,760.5444125220005,1259.866899905239,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
timber_panel_lower_left_1,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,20.763555469741696,270.7979522621566,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_2,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,727.3156960371856,1112.8340041385372,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_3,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,13.050104153503213,261.60541894472885,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_4,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,714.4599438434548,1097.5131152761578,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_5,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,243.42518346515874,536.1557473585705,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_6,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,504.65406804176826,847.4762090421231,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_7,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,220.28482951644338,508.57814740628726,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_8,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,477.6569884349336,815.302342431126,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_9,screw,main_lower_left + base_rail_bottom_left,50.8,4.1402,-834.1500000000001,20.152907240539378,270.0702100411935,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_10,screw,main_lower_left + base_rail_bottom_left,50.8,4.1402,-448.1500000000001,20.152907240539378,270.0702100411935,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_1,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,33.61930766347247,286.1188411245362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_2,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,740.1714482309164,1128.154893000917,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_3,screw,main_lower_right + base_side_right,50.8,4.1402,1200.15,20.763555469741696,270.7979522621566,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_4,screw,main_lower_right + base_side_right,50.8,4.1402,1200.15,727.3156960371856,1112.8340041385372,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_5,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,256.2809356588895,551.47663622095,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_6,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,517.5098202354992,862.7970979045027,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_7,screw,main_lower_right + base_side_right,50.8,4.1402,1200.15,243.42518346515874,536.1557473585705,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_8,screw,main_lower_right + base_side_right,50.8,4.1402,1200.15,504.65406804176826,847.4762090421231,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_9,screw,main_lower_right + base_rail_bottom_right,50.8,4.1402,365.75000000000006,20.152907240539378,270.0702100411935,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_lower_right_10,screw,main_lower_right + base_rail_bottom_right,50.8,4.1402,766.45,20.152907240539378,270.0702100411935,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_1,screw,main_upper_left + base_side_left,50.8,4.1402,-1200.15,804.4502091995704,1204.7593373128148,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_2,screw,main_upper_left + base_side_left,50.8,4.1402,-1200.15,1485.2908453795526,2016.1536114644362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_3,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,791.5944570058397,1189.4384484504353,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_4,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1454.4370401145989,1979.3834781947253,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_5,screw,main_upper_left + base_side_left,50.8,4.1402,-1200.15,1027.1118371949874,1470.1171324092286,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_6,screw,main_upper_left + base_side_left,50.8,4.1402,-1200.15,1288.3407217715971,1781.4375940927814,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_7,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1004.6142708559585,1443.3055769000644,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
