connection,kind,members,x_mm,y_mm,z_mm,axis_x,axis_y,axis_z,length_mm,length_in,diameter_mm,grip_mm,status
analysis_leg_wall_bolt_left_1,bolt,box_side_left + leg_left,-1217.2,901.3593768170906,1463.8931115651144,-1.0,0.0,0.0,95.25,3.75,9.525,76.2,NOMINAL envelope; no rated product/capacity selected
angle_left_cross_3_beam_1,bolt,rear_cross_3 + angle_left_cross_3,-1179.2,1111.2437973441954,1827.630356214327,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_left_cross_3_wall_2,bolt,box_side_left + angle_left_cross_3,-1259.3,1219.8425723464802,1940.0181605705081,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_left_cross_3_beam_2,bolt,rear_cross_3 + angle_left_cross_3,-1144.2,1111.2437973441954,1827.630356214327,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
cheek_splice_right_1,screw,cheek_splice_right + kicker_cheek_right,1181.1000000000001,-113.72106926320214,240.04914944803386,1.0,0.0,0.0,63.5,2.5,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
cheek_splice_right_2,screw,cheek_splice_right + kicker_cheek_right,1181.1000000000001,-144.36284698796126,265.7606538354954,1.0,0.0,0.0,63.5,2.5,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
cheek_splice_right_3,screw,cheek_splice_right + box_side_right,1181.1000000000001,-49.44230829454821,316.6535937599317,1.0,0.0,0.0,63.5,2.5,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
cheek_splice_right_4,screw,cheek_splice_right + box_side_right,1181.1000000000001,-80.08408601930734,342.36509814739327,1.0,0.0,0.0,63.5,2.5,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_right_top_wall_1,bolt,box_side_right + angle_right_top,1259.3,1416.3179174324064,2119.7180249927337,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_top_beam_1,bolt,box_top + angle_right_top,1159.2,1483.8748952104615,2200.2292959645383,-0.0,-0.6427876096865427,-0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_top_wall_2,bolt,box_side_right + angle_right_top,1259.3,1389.5063619232421,2142.2155913317624,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_top_beam_2,bolt,box_top + angle_right_top,1159.2,1457.0633397012973,2222.726862303567,-0.0,-0.6427876096865427,-0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_1_wall_1,bolt,box_side_right + angle_right_cross_1,1259.3,218.1939523571813,691.8494852411145,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_1_beam_1,bolt,rear_cross_1 + angle_right_cross_1,1179.2,82.7836218457327,601.9592472239624,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_1_wall_2,bolt,box_side_right + angle_right_cross_1,1259.3,191.38239684801707,714.3470515801434,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_1_beam_2,bolt,rear_cross_1 + angle_right_cross_1,1144.2,82.7836218457327,601.9592472239624,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_2_wall_1,bolt,box_side_right + angle_right_cross_2,1259.3,744.7655622123942,1319.3930930441813,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_2_beam_1,bolt,rear_cross_2 + angle_right_cross_2,1179.2,609.3552317009456,1229.502855027029,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_2_wall_2,bolt,box_side_right + angle_right_cross_2,1259.3,717.95400670323,1341.89065938321,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_2_beam_2,bolt,rear_cross_2 + angle_right_cross_2,1144.2,609.3552317009456,1229.502855027029,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_3_wall_1,bolt,box_side_right + angle_right_cross_3,1259.3,1246.6541278556444,1917.5205942314794,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_3_beam_1,bolt,rear_cross_3 + angle_right_cross_3,1179.2,1111.2437973441954,1827.630356214327,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_3_wall_2,bolt,box_side_right + angle_right_cross_3,1259.3,1219.8425723464802,1940.0181605705081,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_3_beam_2,bolt,rear_cross_3 + angle_right_cross_3,1144.2,1111.2437973441954,1827.630356214327,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_1_seam_left_front,screw,panel_seam_vertical_lower + rib_1_seam_left,-48.0,207.328190827251,521.5387098146175,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_left_rib_1,bolt,angle_rib_1_seam_left + rib_1_seam_left,-75.05,163.0978418869134,629.1443729212402,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_left_rib_2,bolt,angle_rib_1_seam_left + rib_1_seam_left,-75.05,189.90939739607762,606.6468065822113,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_left_beam_1,bolt,rear_cross_1 + angle_rib_1_seam_left,-105.05,96.51587078801793,651.0726907907406,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_left_beam_2,bolt,rear_cross_1 + angle_rib_1_seam_left,-133.05,96.51587078801793,651.0726907907406,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_1_seam_right_front,screw,panel_seam_vertical_lower + rib_1_seam_right,48.0,207.328190827251,521.5387098146175,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_right_rib_1,bolt,angle_rib_1_seam_right + rib_1_seam_right,75.05,163.0978418869134,629.1443729212402,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_right_rib_2,bolt,angle_rib_1_seam_right + rib_1_seam_right,75.05,189.90939739607762,606.6468065822113,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_right_beam_1,bolt,rear_cross_1 + angle_rib_1_seam_right,105.05,96.51587078801793,651.0726907907406,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_right_beam_2,bolt,rear_cross_1 + angle_rib_1_seam_right,133.05,96.51587078801793,651.0726907907406,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_1_mid_left_front,screw,mid_lower_left + rib_1_mid_left,-519.2,207.328190827251,521.5387098146175,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_left_rib_1,bolt,angle_rib_1_mid_left + rib_1_mid_left,-546.25,163.0978418869134,629.1443729212402,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_left_rib_2,bolt,angle_rib_1_mid_left + rib_1_mid_left,-546.25,189.90939739607762,606.6468065822113,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_left_beam_1,bolt,rear_cross_1 + angle_rib_1_mid_left,-576.25,96.51587078801793,651.0726907907406,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_left_beam_2,bolt,rear_cross_1 + angle_rib_1_mid_left,-604.25,96.51587078801793,651.0726907907406,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_1_mid_right_front,screw,mid_lower_right + rib_1_mid_right,680.8,207.328190827251,521.5387098146175,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_right_rib_1,bolt,angle_rib_1_mid_right + rib_1_mid_right,707.8499999999999,163.0978418869134,629.1443729212402,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_right_rib_2,bolt,angle_rib_1_mid_right + rib_1_mid_right,707.8499999999999,189.90939739607762,606.6468065822113,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_right_beam_1,bolt,rear_cross_1 + angle_rib_1_mid_right,737.8499999999999,96.51587078801793,651.0726907907406,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_right_beam_2,bolt,rear_cross_1 + angle_rib_1_mid_right,765.8499999999999,96.51587078801793,651.0726907907406,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_2_seam_left_front,screw,panel_seam_horizontal + rib_2_seam_left,-48.0,733.8998006824639,1149.0823176176843,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_left_rib_1,bolt,angle_rib_2_seam_left + rib_2_seam_left,-75.05,689.6694517421264,1256.687980724307,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_left_rib_2,bolt,angle_rib_2_seam_left + rib_2_seam_left,-75.05,716.4810072512906,1234.1904143852782,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_left_beam_1,bolt,rear_cross_2 + angle_rib_2_seam_left,-105.05,623.087480643231,1278.6162985938074,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_left_beam_2,bolt,rear_cross_2 + angle_rib_2_seam_left,-133.05,623.087480643231,1278.6162985938074,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_2_seam_right_front,screw,panel_seam_horizontal + rib_2_seam_right,48.0,733.8998006824639,1149.0823176176843,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_right_rib_1,bolt,angle_rib_2_seam_right + rib_2_seam_right,75.05,689.6694517421264,1256.687980724307,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_right_rib_2,bolt,angle_rib_2_seam_right + rib_2_seam_right,75.05,716.4810072512906,1234.1904143852782,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_right_beam_1,bolt,rear_cross_2 + angle_rib_2_seam_right,105.05,623.087480643231,1278.6162985938074,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_right_beam_2,bolt,rear_cross_2 + angle_rib_2_seam_right,133.05,623.087480643231,1278.6162985938074,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_2_mid_left_front,screw,panel_seam_horizontal + rib_2_mid_left,-519.2,733.8998006824639,1149.0823176176843,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_left_rib_1,bolt,angle_rib_2_mid_left + rib_2_mid_left,-546.25,689.6694517421264,1256.687980724307,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_left_rib_2,bolt,angle_rib_2_mid_left + rib_2_mid_left,-546.25,716.4810072512906,1234.1904143852782,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_left_beam_1,bolt,rear_cross_2 + angle_rib_2_mid_left,-576.25,623.087480643231,1278.6162985938074,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_left_beam_2,bolt,rear_cross_2 + angle_rib_2_mid_left,-604.25,623.087480643231,1278.6162985938074,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_2_mid_right_front,screw,panel_seam_horizontal + rib_2_mid_right,680.8,733.8998006824639,1149.0823176176843,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_right_rib_1,bolt,angle_rib_2_mid_right + rib_2_mid_right,707.8499999999999,689.6694517421264,1256.687980724307,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_right_rib_2,bolt,angle_rib_2_mid_right + rib_2_mid_right,707.8499999999999,716.4810072512906,1234.1904143852782,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_right_beam_1,bolt,rear_cross_2 + angle_rib_2_mid_right,737.8499999999999,623.087480643231,1278.6162985938074,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_right_beam_2,bolt,rear_cross_2 + angle_rib_2_mid_right,765.8499999999999,623.087480643231,1278.6162985938074,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_3_seam_left_front,screw,panel_seam_vertical_upper + rib_3_seam_left,-48.0,1235.788366325714,1747.2098188049824,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_left_rib_1,bolt,angle_rib_3_seam_left + rib_3_seam_left,-75.05,1191.5580173853762,1854.8154819116048,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_left_rib_2,bolt,angle_rib_3_seam_left + rib_3_seam_left,-75.05,1218.3695728945404,1832.317915572576,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_left_beam_1,bolt,rear_cross_3 + angle_rib_3_seam_left,-105.05,1124.9760462864806,1876.7437997811055,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_left_beam_2,bolt,rear_cross_3 + angle_rib_3_seam_left,-133.05,1124.9760462864806,1876.7437997811055,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_3_seam_right_front,screw,panel_seam_vertical_upper + rib_3_seam_right,48.0,1235.788366325714,1747.2098188049824,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_right_rib_1,bolt,angle_rib_3_seam_right + rib_3_seam_right,75.05,1191.5580173853762,1854.8154819116048,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_right_rib_2,bolt,angle_rib_3_seam_right + rib_3_seam_right,75.05,1218.3695728945404,1832.317915572576,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_right_beam_1,bolt,rear_cross_3 + angle_rib_3_seam_right,105.05,1124.9760462864806,1876.7437997811055,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_right_beam_2,bolt,rear_cross_3 + angle_rib_3_seam_right,133.05,1124.9760462864806,1876.7437997811055,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_3_mid_left_front,screw,mid_upper_left + rib_3_mid_left,-519.2,1235.788366325714,1747.2098188049824,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_left_rib_1,bolt,angle_rib_3_mid_left + rib_3_mid_left,-546.25,1191.5580173853762,1854.8154819116048,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_left_rib_2,bolt,angle_rib_3_mid_left + rib_3_mid_left,-546.25,1218.3695728945404,1832.317915572576,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_left_beam_1,bolt,rear_cross_3 + angle_rib_3_mid_left,-576.25,1124.9760462864806,1876.7437997811055,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_left_beam_2,bolt,rear_cross_3 + angle_rib_3_mid_left,-604.25,1124.9760462864806,1876.7437997811055,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_3_mid_right_front,screw,mid_upper_right + rib_3_mid_right,680.8,1235.788366325714,1747.2098188049824,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_right_rib_1,bolt,angle_rib_3_mid_right + rib_3_mid_right,707.8499999999999,1191.5580173853762,1854.8154819116048,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_right_rib_2,bolt,angle_rib_3_mid_right + rib_3_mid_right,707.8499999999999,1218.3695728945404,1832.317915572576,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_right_beam_1,bolt,rear_cross_3 + angle_rib_3_mid_right,737.8499999999999,1124.9760462864806,1876.7437997811055,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_right_beam_2,bolt,rear_cross_3 + angle_rib_3_mid_right,765.8499999999999,1124.9760462864806,1876.7437997811055,-0.0,0.766044443118978,-0.6427876096865393,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
mid_end_lower_left_bottom,screw,panel_edge_bottom + mid_lower_left,-537.2,-46.381946617558135,248.81528093888627,0.0,0.6427876096865427,0.7660444431189752,138.9,5.468503937007875,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_lower_left_top,screw,panel_seam_horizontal + mid_lower_left,-537.2,782.2034216488754,1236.2848703414052,-0.0,-0.6427876096865427,-0.7660444431189752,189.7,7.468503937007874,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_lower_right_bottom,screw,panel_edge_bottom + mid_lower_right,662.8,-46.381946617558135,248.81528093888627,0.0,0.6427876096865427,0.7660444431189752,138.9,5.468503937007875,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_lower_right_top,screw,panel_seam_horizontal + mid_lower_right,662.8,782.2034216488754,1236.2848703414052,-0.0,-0.6427876096865427,-0.7660444431189752,189.7,7.468503937007874,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_upper_left_bottom,screw,panel_seam_horizontal + mid_upper_left,-501.20000000000005,692.4059925756657,1129.2684616376837,0.0,0.6427876096865427,0.7660444431189752,189.7,7.468503937007874,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_upper_left_top,screw,panel_edge_top + mid_upper_left,-501.20000000000005,1520.991360842099,2116.738051040202,-0.0,-0.6427876096865427,-0.7660444431189752,138.9,5.468503937007875,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_upper_right_bottom,screw,panel_seam_horizontal + mid_upper_right,698.8,692.4059925756657,1129.2684616376837,0.0,0.6427876096865427,0.7660444431189752,189.7,7.468503937007874,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_upper_right_top,screw,panel_edge_top + mid_upper_right,698.8,1520.991360842099,2116.738051040202,-0.0,-0.6427876096865427,-0.7660444431189752,138.9,5.468503937007875,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
