part,layers,dimension_1_mm,dimension_2_mm,dimension_3_mm,dimension_1_in,dimension_2_in,dimension_3_in,description
fastener_clip_timber_mid_upper_left_1_upright_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_1 + base_side_left"
fastener_clip_timber_mid_upper_left_1_upright_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_1 + base_side_left"
fastener_clip_timber_mid_upper_left_1_upright_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_1 + base_side_left"
fastener_clip_timber_mid_upper_left_2_beam_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_2 + base_rail_mid_upper_left"
fastener_clip_timber_mid_upper_left_2_beam_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_2 + base_rail_mid_upper_left"
fastener_clip_timber_mid_upper_left_2_beam_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_2 + base_rail_mid_upper_left"
fastener_clip_timber_mid_upper_left_2_upright_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_2 + base_principal_left"
fastener_clip_timber_mid_upper_left_2_upright_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_2 + base_principal_left"
fastener_clip_timber_mid_upper_left_2_upright_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_left_2 + base_principal_left"
fastener_clip_timber_mid_upper_right_1_beam_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_1 + base_rail_mid_upper_right"
fastener_clip_timber_mid_upper_right_1_beam_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_1 + base_rail_mid_upper_right"
fastener_clip_timber_mid_upper_right_1_beam_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_1 + base_rail_mid_upper_right"
fastener_clip_timber_mid_upper_right_1_upright_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_1 + base_principal_right"
fastener_clip_timber_mid_upper_right_1_upright_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_1 + base_principal_right"
fastener_clip_timber_mid_upper_right_1_upright_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_1 + base_principal_right"
fastener_clip_timber_mid_upper_right_2_beam_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_2 + base_rail_mid_upper_right"
fastener_clip_timber_mid_upper_right_2_beam_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_2 + base_rail_mid_upper_right"
fastener_clip_timber_mid_upper_right_2_beam_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_2 + base_rail_mid_upper_right"
fastener_clip_timber_mid_upper_right_2_upright_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_2 + base_side_right"
fastener_clip_timber_mid_upper_right_2_upright_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_2 + base_side_right"
fastener_clip_timber_mid_upper_right_2_upright_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_mid_upper_right_2 + base_side_right"
fastener_clip_timber_header_outer_left_beam_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_header"
fastener_clip_timber_header_outer_left_beam_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_header"
fastener_clip_timber_header_outer_left_beam_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_header"
fastener_clip_timber_header_outer_left_upright_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_post_outer_left"
fastener_clip_timber_header_outer_left_upright_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_post_outer_left"
fastener_clip_timber_header_outer_left_upright_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_post_outer_left"
fastener_clip_timber_header_center_left_beam_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_left + base_header"
fastener_clip_timber_header_center_left_beam_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_left + base_header"
fastener_clip_timber_header_center_left_beam_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_left + base_header"
fastener_clip_timber_header_center_left_upright_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_left + base_post_center_left"
fastener_clip_timber_header_center_left_upright_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_left + base_post_center_left"
fastener_clip_timber_header_center_left_upright_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_left + base_post_center_left"
fastener_clip_timber_header_center_right_beam_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_right + base_header"
fastener_clip_timber_header_center_right_beam_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_right + base_header"
fastener_clip_timber_header_center_right_beam_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_right + base_header"
fastener_clip_timber_header_center_right_upright_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_right + base_post_center_right"
fastener_clip_timber_header_center_right_upright_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_right + base_post_center_right"
fastener_clip_timber_header_center_right_upright_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_center_right + base_post_center_right"
fastener_clip_timber_header_outer_right_beam_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_header"
fastener_clip_timber_header_outer_right_beam_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_header"
fastener_clip_timber_header_outer_right_beam_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_header"
fastener_clip_timber_header_outer_right_upright_1,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_post_outer_right"
fastener_clip_timber_header_outer_right_upright_2,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_post_outer_right"
fastener_clip_timber_header_outer_right_upright_3,1,38.1,6.35,6.35,1.5000000000000002,0.25,0.25,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_post_outer_right"
fastener_timber_panel_lower_left_1,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_side_left
fastener_timber_panel_lower_left_2,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_side_left
fastener_timber_panel_lower_left_3,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + timber_bottom_backing
fastener_timber_panel_lower_left_4,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_principal_left
fastener_timber_panel_lower_left_5,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_side_left
fastener_timber_panel_lower_left_6,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_side_left
fastener_timber_panel_lower_left_7,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_principal_left
fastener_timber_panel_lower_left_8,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_principal_left
fastener_timber_panel_lower_left_9,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + timber_bottom_backing
fastener_timber_panel_lower_left_10,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + timber_bottom_backing
fastener_timber_panel_lower_left_11,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_rail_mid_lower_left
fastener_timber_panel_lower_left_12,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_left + base_rail_mid_lower_left
fastener_timber_panel_lower_right_1,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + timber_bottom_backing
fastener_timber_panel_lower_right_2,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_principal_right
fastener_timber_panel_lower_right_3,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_side_right
fastener_timber_panel_lower_right_4,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_side_right
fastener_timber_panel_lower_right_5,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_principal_right
fastener_timber_panel_lower_right_6,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_principal_right
fastener_timber_panel_lower_right_7,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_side_right
fastener_timber_panel_lower_right_8,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_side_right
fastener_timber_panel_lower_right_9,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + timber_bottom_backing
fastener_timber_panel_lower_right_10,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + timber_bottom_backing
fastener_timber_panel_lower_right_11,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_rail_mid_lower_right
fastener_timber_panel_lower_right_12,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_lower_right + base_rail_mid_lower_right
fastener_timber_panel_upper_left_1,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_side_left
fastener_timber_panel_upper_left_2,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_side_left
fastener_timber_panel_upper_left_3,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_principal_left
fastener_timber_panel_upper_left_4,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_principal_left
fastener_timber_panel_upper_left_5,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_side_left
fastener_timber_panel_upper_left_6,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_side_left
fastener_timber_panel_upper_left_7,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_principal_left
fastener_timber_panel_upper_left_8,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_principal_left
fastener_timber_panel_upper_left_9,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_rail_mid_upper_left
fastener_timber_panel_upper_left_10,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_rail_mid_upper_left
fastener_timber_panel_upper_left_11,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_rail_top
fastener_timber_panel_upper_left_12,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_left + base_rail_top
fastener_timber_panel_upper_right_1,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_principal_right
fastener_timber_panel_upper_right_2,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_principal_right
fastener_timber_panel_upper_right_3,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_side_right
fastener_timber_panel_upper_right_4,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_side_right
fastener_timber_panel_upper_right_5,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_principal_right
fastener_timber_panel_upper_right_6,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_principal_right
fastener_timber_panel_upper_right_7,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_side_right
fastener_timber_panel_upper_right_8,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_side_right
fastener_timber_panel_upper_right_9,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_rail_mid_upper_right
fastener_timber_panel_upper_right_10,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_rail_mid_upper_right
fastener_timber_panel_upper_right_11,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_rail_top
fastener_timber_panel_upper_right_12,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; main_upper_right + base_rail_top
fastener_timber_base_left_1,1,76.2,9.525,9.525,3.0000000000000004,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; base_side_left + timber_base_gusset_left
fastener_timber_base_left_2,1,76.2,9.525,9.525,3.0000000000000004,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; base_side_left + timber_base_gusset_left
fastener_timber_base_left_3,1,76.2,9.525,9.525,3.0000000000000004,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; base_post_outer_left + timber_base_gusset_left
fastener_timber_base_left_4,1,76.2,9.525,9.525,3.0000000000000004,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; base_post_outer_left + timber_base_gusset_left
fastener_timber_backing_bolt_left,1,152.4,9.525,9.525,6.000000000000001,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x6 in candidate; recessed front head beneath panel; joint unqualified; timber_bottom_backing + base_principal_left
fastener_timber_base_right_1,1,76.2,9.525,9.525,3.0000000000000004,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; base_side_right + timber_base_gusset_right
fastener_timber_base_right_2,1,76.2,9.525,9.525,3.0000000000000004,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; base_side_right + timber_base_gusset_right
fastener_timber_base_right_3,1,76.2,9.525,9.525,3.0000000000000004,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; base_post_outer_right + timber_base_gusset_right
fastener_timber_base_right_4,1,76.2,9.525,9.525,3.0000000000000004,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; base_post_outer_right + timber_base_gusset_right
fastener_timber_backing_bolt_right,1,152.4,9.525,9.525,6.000000000000001,0.37500000000000006,0.37500000000000006,Conquest-family 3/8-16 x6 in candidate; recessed front head beneath panel; joint unqualified; timber_bottom_backing + base_principal_right
fastener_timber_kicker_left_0_1,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; kicker_left + base_post_outer_left
fastener_timber_kicker_left_0_2,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; kicker_left + base_post_outer_left
fastener_timber_kicker_left_1_1,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; kicker_left + base_post_center_left
fastener_timber_kicker_left_1_2,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; kicker_left + base_post_center_left
fastener_timber_kicker_right_0_1,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; kicker_right + base_post_center_right
fastener_timber_kicker_right_0_2,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; kicker_right + base_post_center_right
fastener_timber_kicker_right_1_1,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; kicker_right + base_post_outer_right
fastener_timber_kicker_right_1_2,1,50.8,4.1402,4.1402,2.0,0.163,0.163,SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; kicker_right + base_post_outer_right
