part,connection,from_min_x_mm,from_min_s_mm,from_min_n_mm,from_min_x_in,from_min_s_in,from_min_n_in,axis_x,axis_s,axis_n,material_run_mm,status
lean_edge_left_upper,analysis_leg_wall_bolt_left_1,38.09999999999991,231.89999999999964,74.07500000000022,1.4999999999999964,9.129921259842506,2.916338582677174,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_left_top,wood_kicker_block_face_left_top,38.100000000000136,39.811096791436675,12.855752193730801,1.5000000000000056,1.5673660154108928,0.5061319761311339,0.0,-0.6427876096865427,0.766044443118978,25.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_left,wood_kicker_block_side_left_top,0.0,195.5795736144511,186.1257618376991,0.0,7.699983213167367,7.327785899122012,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_outer,wood_kicker_block_side_left_top,0.0,61.521796068630266,30.66283688358004,0.0,2.4221179554578844,1.2071983025031514,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_inner,wood_kicker_block_side_left_top,0.0,61.521796068630266,30.66283688358004,0.0,2.4221179554578844,1.2071983025031514,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_left_top,wood_kicker_block_side_left_top,0.0,27.56599282690803,27.44889883514734,0.0,1.0852753081459854,1.0806653084703677,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,wood_kicker_block_face_right_bottom,2400.3,43.641319007032166,16.069690242163517,94.50000000000001,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,38.099999999999994,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_right_bottom,wood_kicker_block_face_right_bottom,38.100000000000136,39.81109679143714,12.855752193730822,1.5000000000000056,1.567366015410911,0.5061319761311348,0.0,-0.6427876096865427,0.766044443118978,25.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_right,wood_kicker_block_side_right_bottom,38.09999999999991,61.52179606863044,73.63793014255472,1.4999999999999964,2.4221179554578915,2.8991311079745956,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_right_bottom,wood_kicker_block_side_right_bottom,76.20000000000005,27.565992826908513,27.44889883514736,3.0000000000000018,1.0852753081460045,1.0806653084703686,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,wood_kicker_block_face_right_top,2362.2,43.64131900703168,16.069690242163492,93.0,1.7181621656311687,0.6326649701639171,0.0,-0.6427876096865427,0.766044443118978,38.099999999999994,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_right_top,wood_kicker_block_face_right_top,38.09999999999991,39.811096791436675,12.855752193730801,1.4999999999999964,1.5673660154108928,0.5061319761311339,0.0,-0.6427876096865427,0.766044443118978,25.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_right,wood_kicker_block_side_right_top,38.09999999999991,195.5795736144511,186.1257618376991,1.4999999999999964,7.699983213167367,7.327785899122012,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_outer,wood_kicker_block_side_right_top,19.050000000000182,61.521796068630266,30.66283688358004,0.7500000000000072,2.4221179554578844,1.2071983025031514,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_inner,wood_kicker_block_side_right_top,19.049999999999955,61.521796068630266,30.66283688358004,0.7499999999999982,2.4221179554578844,1.2071983025031514,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_right_top,wood_kicker_block_side_right_top,76.20000000000005,27.56599282690803,27.44889883514734,3.0000000000000018,1.0852753081459854,1.0806653084703677,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,easy_lower_corner_front_left,63.5,24.049999999999958,-2.842170943040401e-14,2.5,0.9468503937007858,-1.1189649382048822e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.10000000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
easy_lower_corner_left,easy_lower_corner_front_left,25.40000000000009,19.04999999999987,3.552713678800501e-14,1.0000000000000036,0.7499999999999949,1.3987061727561028e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,easy_lower_corner_side_left,0.0,70.84999999999972,75.14999999999993,0.0,2.7893700787401468,2.958661417322832,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_outer,easy_lower_corner_side_left,0.0,199.828396014548,64.31428722535233,0.0,7.867259685612126,2.5320585521792256,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_inner,easy_lower_corner_side_left,0.0,199.828396014548,64.31428722535233,0.0,7.867259685612126,2.5320585521792256,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
easy_lower_corner_left,easy_lower_corner_side_left,0.0,65.8499999999998,19.050000000000033,0.0,2.5925196850393624,0.7500000000000013,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,easy_lower_corner_front_right,2374.9,24.049999999999958,-2.842170943040401e-14,93.50000000000001,0.9468503937007858,-1.1189649382048822e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.10000000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
easy_lower_corner_right,easy_lower_corner_front_right,63.5,19.04999999999987,3.552713678800501e-14,2.5,0.7499999999999949,1.3987061727561028e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,easy_lower_corner_side_right,38.09999999999991,70.84999999999972,75.14999999999993,1.4999999999999964,2.7893700787401468,2.958661417322832,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_outer,easy_lower_corner_side_right,19.050000000000182,199.828396014548,64.31428722535233,0.7500000000000072,7.867259685612126,2.5320585521792256,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_inner,easy_lower_corner_side_right,19.049999999999955,199.828396014548,64.31428722535233,0.7499999999999982,7.867259685612126,2.5320585521792256,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
easy_lower_corner_right,easy_lower_corner_side_right,88.90000000000009,65.8499999999998,19.050000000000033,3.500000000000004,2.5925196850393624,0.7500000000000013,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_1,19.049999999999955,19.049999999999997,-8.526512829121202e-14,0.7499999999999982,0.7499999999999999,-3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000087,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,lean_panel_lower_left_1,19.049999999999955,19.04999999999996,1.7763568394002505e-14,0.7499999999999982,0.7499999999999986,6.993530863780514e-16,0.0,-4.440892098500626e-15,0.9999999999999999,32.54374999999995,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_2,400.04999999999995,19.049999999999997,-8.526512829121202e-14,15.749999999999998,0.7499999999999999,-3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000087,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,lean_panel_lower_left_2,400.04999999999995,19.04999999999996,1.7763568394002505e-14,15.749999999999998,0.7499999999999986,6.993530863780514e-16,0.0,-4.440892098500626e-15,0.9999999999999999,32.54374999999995,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_3,781.05,19.049999999999997,-8.526512829121202e-14,30.75,0.7499999999999999,-3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000087,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,lean_panel_lower_left_3,781.05,19.04999999999996,1.7763568394002505e-14,30.75,0.7499999999999986,6.993530863780514e-16,0.0,-4.440892098500626e-15,0.9999999999999999,32.54374999999995,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_4,1162.05,19.049999999999997,-8.526512829121202e-14,45.75,0.7499999999999999,-3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000087,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,lean_panel_lower_left_4,1162.05,19.04999999999996,1.7763568394002505e-14,45.75,0.7499999999999986,6.993530863780514e-16,0.0,-4.440892098500626e-15,0.9999999999999999,32.54374999999995,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_5,19.049999999999955,1200.15,1.4210854715202004e-14,0.7499999999999982,47.25000000000001,5.594824691024411e-16,0.0,-4.440892098500626e-15,0.9999999999999999,18.256249999999923,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,lean_panel_lower_left_5,19.049999999999955,19.05000000000041,-5.684341886080802e-14,0.7499999999999982,0.7500000000000162,-2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_6,420.04999999999995,1200.15,1.4210854715202004e-14,16.537401574803148,47.25000000000001,5.594824691024411e-16,0.0,-4.440892098500626e-15,0.9999999999999999,18.256249999999923,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,lean_panel_lower_left_6,420.04999999999995,19.05000000000041,-5.684341886080802e-14,16.537401574803148,0.7500000000000162,-2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_7,780.05,1200.15,1.4210854715202004e-14,30.71062992125984,47.25000000000001,5.594824691024411e-16,0.0,-4.440892098500626e-15,0.9999999999999999,18.256249999999923,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,lean_panel_lower_left_7,780.05,19.05000000000041,-5.684341886080802e-14,30.71062992125984,0.7500000000000162,-2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_8,1162.05,1200.15,1.4210854715202004e-14,45.75,47.25000000000001,5.594824691024411e-16,0.0,-4.440892098500626e-15,0.9999999999999999,18.256249999999923,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,lean_panel_lower_left_8,19.049999999999955,1060.4500000000003,1.1404995873135595e-13,0.7499999999999982,41.750000000000014,4.490155855565195e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_9,19.049999999999955,412.75000000000006,-4.263256414560601e-14,0.7499999999999982,16.250000000000004,-1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_lower,lean_panel_lower_left_9,19.049999999999955,222.25000000000006,8.526512829121202e-14,0.7499999999999982,8.750000000000004,3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_10,19.049999999999955,806.45,-4.263256414560601e-14,0.7499999999999982,31.750000000000004,-1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_lower,lean_panel_lower_left_10,19.049999999999955,615.95,5.684341886080802e-14,0.7499999999999982,24.250000000000004,2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_11,1162.05,412.75000000000006,-4.263256414560601e-14,45.75,16.250000000000004,-1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,lean_panel_lower_left_11,19.050000000000047,273.05000000000024,1.4247166816175996e-13,0.7500000000000019,10.75000000000001,5.609120793770077e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,lean_panel_lower_left_12,1162.05,806.45,-4.263256414560601e-14,45.75,31.750000000000004,-1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,lean_panel_lower_left_12,19.050000000000047,666.7500000000002,1.1404995873135595e-13,0.7500000000000019,26.25000000000001,4.490155855565195e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_1,19.05,19.049999999999997,-8.526512829121202e-14,0.7500000000000001,0.7499999999999999,-3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000087,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,lean_panel_lower_right_1,1238.25,19.049999999999958,2.3092638912203256e-14,48.75,0.7499999999999984,9.091590122914667e-16,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999946,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_2,412.75000000000006,19.049999999999997,-8.526512829121202e-14,16.250000000000004,0.7499999999999999,-3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000087,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,lean_panel_lower_right_2,1631.95,19.049999999999958,2.3092638912203256e-14,64.25,0.7499999999999984,9.091590122914667e-16,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999946,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_3,806.45,19.049999999999997,-8.526512829121202e-14,31.750000000000004,0.7499999999999999,-3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000087,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,lean_panel_lower_right_3,2025.65,19.04999999999996,1.7763568394002505e-14,79.75000000000001,0.7499999999999986,6.993530863780514e-16,0.0,-4.440892098500626e-15,0.9999999999999999,32.54374999999995,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_4,1200.15,19.049999999999997,-8.526512829121202e-14,47.25000000000001,0.7499999999999999,-3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000087,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,lean_panel_lower_right_4,2419.3500000000004,19.049999999999958,2.3092638912203256e-14,95.25000000000001,0.7499999999999984,9.091590122914667e-16,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999946,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_5,19.05,1200.15,1.4210854715202004e-14,0.7500000000000001,47.25000000000001,5.594824691024411e-16,0.0,-4.440892098500626e-15,0.9999999999999999,18.256249999999923,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,lean_panel_lower_right_5,19.05000000005303,1060.4500000000003,1.1612932837579137e-13,0.7500000000020878,41.750000000000014,4.572020802196511e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_6,412.75000000000006,1200.15,1.4210854715202004e-14,16.250000000000004,47.25000000000001,5.594824691024411e-16,0.0,-4.440892098500626e-15,0.9999999999999999,18.256249999999923,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,lean_panel_lower_right_6,374.65000000000015,19.05000000000041,-5.684341886080802e-14,14.750000000000007,0.7500000000000162,-2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_7,806.45,1200.15,1.4210854715202004e-14,31.750000000000004,47.25000000000001,5.594824691024411e-16,0.0,-4.440892098500626e-15,0.9999999999999999,18.256249999999923,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,lean_panel_lower_right_7,768.3500000000001,19.05000000000041,-5.684341886080802e-14,30.250000000000007,0.7500000000000162,-2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_8,1200.15,1200.15,1.4210854715202004e-14,47.25000000000001,47.25000000000001,5.594824691024411e-16,0.0,-4.440892098500626e-15,0.9999999999999999,18.256249999999923,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,lean_panel_lower_right_8,1162.0500000000002,19.05000000000041,-5.684341886080802e-14,45.75000000000001,0.7500000000000162,-2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_9,19.05,412.75000000000006,-4.263256414560601e-14,0.7500000000000001,16.250000000000004,-1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,lean_panel_lower_right_9,19.05000000005303,273.05000000000024,1.4455103780619538e-13,0.7500000000020878,10.75000000000001,5.6909857404013935e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_10,19.05,806.45,-4.263256414560601e-14,0.7500000000000001,31.750000000000004,-1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,lean_panel_lower_right_10,19.05000000005303,666.7500000000002,1.1612932837579137e-13,0.7500000000020878,26.25000000000001,4.572020802196511e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_11,1200.15,412.75000000000006,-4.263256414560601e-14,47.25000000000001,16.250000000000004,-1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_lower,lean_panel_lower_right_11,19.049999999999955,222.25000000000006,8.526512829121202e-14,0.7499999999999982,8.750000000000004,3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_right,lean_panel_lower_right_12,1200.15,806.45,-4.263256414560601e-14,47.25000000000001,31.750000000000004,-1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_lower,lean_panel_lower_right_12,19.049999999999955,615.95,5.684341886080802e-14,0.7499999999999982,24.250000000000004,2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_1,19.049999999999955,19.049999999999727,1.1368683772161603e-13,0.7499999999999982,0.7499999999999893,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,lean_panel_upper_left_1,19.049999999999955,19.050000000000182,-1.1368683772161603e-13,0.7499999999999982,0.7500000000000072,-4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_2,400.04999999999995,19.049999999999727,1.1368683772161603e-13,15.749999999999998,0.7499999999999893,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,lean_panel_upper_left_2,400.04999999999995,19.050000000000182,-1.1368683772161603e-13,15.749999999999998,0.7500000000000072,-4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_3,781.05,19.049999999999727,1.1368683772161603e-13,30.75,0.7499999999999893,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,lean_panel_upper_left_3,781.05,19.050000000000182,-1.1368683772161603e-13,30.75,0.7500000000000072,-4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_4,1162.05,19.049999999999727,1.1368683772161603e-13,45.75,0.7499999999999893,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,lean_panel_upper_left_4,19.049999999999955,1098.5500000000002,3.6312100973991817e-16,0.7499999999999982,43.25000000000001,1.429610274566607e-17,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000012,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_5,19.049999999999955,1200.1499999999996,-2.2737367544323206e-13,0.7499999999999982,47.249999999999986,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.25625000000039,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,lean_panel_upper_left_5,19.049999999999955,19.049999999999272,-6.821210263296962e-13,0.7499999999999982,0.7499999999999714,-2.6855158516917175e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999775,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_6,400.04999999999995,1200.1499999999996,-2.2737367544323206e-13,15.749999999999998,47.249999999999986,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.25625000000039,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,lean_panel_upper_left_6,400.04999999999995,19.049999999999272,-6.821210263296962e-13,15.749999999999998,0.7499999999999714,-2.6855158516917175e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999775,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_7,781.05,1200.1499999999996,-2.2737367544323206e-13,30.75,47.249999999999986,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.25625000000039,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,lean_panel_upper_left_7,781.05,19.049999999999272,-6.821210263296962e-13,30.75,0.7499999999999714,-2.6855158516917175e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999775,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_8,1162.05,1200.1499999999996,-2.2737367544323206e-13,45.75,47.249999999999986,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.25625000000039,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,lean_panel_upper_left_8,1162.05,19.049999999999272,-6.821210263296962e-13,45.75,0.7499999999999714,-2.6855158516917175e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999775,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_9,19.049999999999955,412.7499999999998,1.1368683772161603e-13,0.7499999999999982,16.249999999999993,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_upper,lean_panel_upper_left_9,19.049999999999955,323.85000000000014,5.684341886080802e-14,0.7499999999999982,12.750000000000005,2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000012,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_10,19.049999999999955,806.4499999999998,0.0,0.7499999999999982,31.749999999999993,0.0,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000243,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_upper,lean_panel_upper_left_10,19.049999999999955,717.55,2.8421709430404007e-13,0.7499999999999982,28.25,1.1189649382048822e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999946,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_11,1162.05,412.7499999999998,1.1368683772161603e-13,45.75,16.249999999999993,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,lean_panel_upper_left_11,19.050000000000047,1492.25,2.2773679645297195e-13,0.7500000000000019,58.75,8.966015608384723e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
