connection,kind,members,x_mm,y_mm,z_mm,axis_x,axis_y,axis_z,length_mm,length_in,diameter_mm,grip_mm,status
analysis_leg_wall_bolt_left_1,bolt,box_side_left + leg_left,-1217.2,862.4443191066465,1496.5467221371905,-1.0,0.0,0.0,95.25,3.75,9.525,76.2,NOMINAL envelope; no rated product/capacity selected
angle_left_cross_3_beam_1,bolt,rear_cross_3 + angle_left_cross_3,-1159.2,1084.9402293706623,1882.8590155486052,0.0,0.6427876096865427,0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_left_cross_3_wall_2,bolt,box_side_left + angle_left_cross_3,-1259.3,1125.6856516395537,1985.8678528594387,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_left_cross_3_beam_2,bolt,rear_cross_3 + angle_left_cross_3,-1159.2,1058.128673861498,1905.356581887634,0.0,0.6427876096865427,0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
cheek_splice_right_1,screw,cheek_splice_right + kicker_cheek_right,1181.1000000000001,-125.2117359099868,249.69096359333196,1.0,0.0,0.0,63.5,2.5,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
cheek_splice_right_2,screw,cheek_splice_right + kicker_cheek_right,1181.1000000000001,-200.09258022486694,312.52345244019114,1.0,0.0,0.0,63.5,2.5,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
cheek_splice_right_3,screw,cheek_splice_right + box_side_right,1181.1000000000001,-60.93297494133288,326.29540790522975,1.0,0.0,0.0,63.5,2.5,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
cheek_splice_right_4,screw,cheek_splice_right + box_side_right,1181.1000000000001,-135.81381925621298,389.127896752089,1.0,0.0,0.0,63.5,2.5,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_right_top_wall_1,bolt,box_side_right + angle_right_top,1259.3,1338.4878020115182,2185.025246136886,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_top_beam_1,bolt,box_top + angle_right_top,1159.2,1406.0447797895733,2265.5365171086905,-0.0,-0.6427876096865427,-0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_top_wall_2,bolt,box_side_right + angle_right_top,1259.3,1311.676246502354,2207.522812475915,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_top_beam_2,bolt,box_top + angle_right_top,1159.2,1379.233224280409,2288.0340834477197,-0.0,-0.6427876096865427,-0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_1_wall_1,bolt,box_side_right + angle_right_cross_1,1259.3,124.03703165025493,737.699177530045,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_1_beam_1,bolt,rear_cross_1 + angle_right_cross_1,1159.2,56.48005387219965,657.1879065582403,0.0,0.6427876096865427,0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_1_wall_2,bolt,box_side_right + angle_right_cross_1,1259.3,97.2254761410907,760.1967438690738,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_1_beam_2,bolt,rear_cross_1 + angle_right_cross_1,1159.2,29.66849836303541,679.6854728972692,0.0,0.6427876096865427,0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_2_wall_1,bolt,box_side_right + angle_right_cross_2,1259.3,650.608641505468,1365.2427853331117,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_2_beam_1,bolt,rear_cross_2 + angle_right_cross_2,1159.2,583.0516637274127,1284.731514361307,0.0,0.6427876096865427,0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_2_wall_2,bolt,box_side_right + angle_right_cross_2,1259.3,623.7970859963037,1387.7403516721406,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_2_beam_2,bolt,rear_cross_2 + angle_right_cross_2,1159.2,556.2401082182485,1307.229080700336,0.0,0.6427876096865427,0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_3_wall_1,bolt,box_side_right + angle_right_cross_3,1259.3,1152.497207148718,1963.3702865204098,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_3_beam_1,bolt,rear_cross_3 + angle_right_cross_3,1159.2,1084.9402293706623,1882.8590155486052,0.0,0.6427876096865427,0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_3_wall_2,bolt,box_side_right + angle_right_cross_3,1259.3,1125.6856516395537,1985.8678528594387,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_right_cross_3_beam_2,bolt,rear_cross_3 + angle_right_cross_3,1159.2,1058.128673861498,1905.356581887634,0.0,0.6427876096865427,0.7660444431189752,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
rib_1_seam_left_front,screw,panel_seam_vertical_lower + rib_1_seam_left,-48.0,207.328190827251,521.5387098146175,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_left_rib_1,bolt,angle_rib_1_seam_left + rib_1_seam_left,-75.05,124.18278417646934,661.7979834933163,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_left_rib_2,bolt,angle_rib_1_seam_left + rib_1_seam_left,-75.05,150.99433968563358,639.3004171542875,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_left_beam_1,bolt,rear_cross_1 + angle_rib_1_seam_left,-105.05,18.685755367129786,716.3799119348929,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_left_beam_2,bolt,rear_cross_1 + angle_rib_1_seam_left,-133.05,18.685755367129786,716.3799119348929,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_1_seam_right_front,screw,panel_seam_vertical_lower + rib_1_seam_right,48.0,207.328190827251,521.5387098146175,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_right_rib_1,bolt,angle_rib_1_seam_right + rib_1_seam_right,75.05,124.18278417646934,661.7979834933163,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_right_rib_2,bolt,angle_rib_1_seam_right + rib_1_seam_right,75.05,150.99433968563358,639.3004171542875,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_right_beam_1,bolt,rear_cross_1 + angle_rib_1_seam_right,105.05,18.685755367129786,716.3799119348929,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_seam_right_beam_2,bolt,rear_cross_1 + angle_rib_1_seam_right,133.05,18.685755367129786,716.3799119348929,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_1_mid_left_front,screw,mid_lower_left + rib_1_mid_left,-519.2,207.328190827251,521.5387098146175,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_left_rib_1,bolt,angle_rib_1_mid_left + rib_1_mid_left,-546.25,124.18278417646934,661.7979834933163,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_left_rib_2,bolt,angle_rib_1_mid_left + rib_1_mid_left,-546.25,150.99433968563358,639.3004171542875,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_left_beam_1,bolt,rear_cross_1 + angle_rib_1_mid_left,-576.25,18.685755367129786,716.3799119348929,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_left_beam_2,bolt,rear_cross_1 + angle_rib_1_mid_left,-604.25,18.685755367129786,716.3799119348929,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_1_mid_right_front,screw,mid_lower_right + rib_1_mid_right,680.8,207.328190827251,521.5387098146175,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_right_rib_1,bolt,angle_rib_1_mid_right + rib_1_mid_right,707.8499999999999,124.18278417646934,661.7979834933163,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_right_rib_2,bolt,angle_rib_1_mid_right + rib_1_mid_right,707.8499999999999,150.99433968563358,639.3004171542875,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_right_beam_1,bolt,rear_cross_1 + angle_rib_1_mid_right,737.8499999999999,18.685755367129786,716.3799119348929,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_1_mid_right_beam_2,bolt,rear_cross_1 + angle_rib_1_mid_right,765.8499999999999,18.685755367129786,716.3799119348929,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_2_seam_left_front,screw,panel_seam_horizontal + rib_2_seam_left,-48.0,733.8998006824639,1149.0823176176843,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_left_rib_1,bolt,angle_rib_2_seam_left + rib_2_seam_left,-75.05,650.7543940316823,1289.3415912963833,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_left_rib_2,bolt,angle_rib_2_seam_left + rib_2_seam_left,-75.05,677.5659495408465,1266.8440249573543,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_left_beam_1,bolt,rear_cross_2 + angle_rib_2_seam_left,-105.05,545.2573652223427,1343.9235197379599,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_left_beam_2,bolt,rear_cross_2 + angle_rib_2_seam_left,-133.05,545.2573652223427,1343.9235197379599,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_2_seam_right_front,screw,panel_seam_horizontal + rib_2_seam_right,48.0,733.8998006824639,1149.0823176176843,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_right_rib_1,bolt,angle_rib_2_seam_right + rib_2_seam_right,75.05,650.7543940316823,1289.3415912963833,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_right_rib_2,bolt,angle_rib_2_seam_right + rib_2_seam_right,75.05,677.5659495408465,1266.8440249573543,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_right_beam_1,bolt,rear_cross_2 + angle_rib_2_seam_right,105.05,545.2573652223427,1343.9235197379599,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_seam_right_beam_2,bolt,rear_cross_2 + angle_rib_2_seam_right,133.05,545.2573652223427,1343.9235197379599,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_2_mid_left_front,screw,panel_seam_horizontal + rib_2_mid_left,-519.2,733.8998006824639,1149.0823176176843,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_left_rib_1,bolt,angle_rib_2_mid_left + rib_2_mid_left,-546.25,650.7543940316823,1289.3415912963833,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_left_rib_2,bolt,angle_rib_2_mid_left + rib_2_mid_left,-546.25,677.5659495408465,1266.8440249573543,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_left_beam_1,bolt,rear_cross_2 + angle_rib_2_mid_left,-576.25,545.2573652223427,1343.9235197379599,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_left_beam_2,bolt,rear_cross_2 + angle_rib_2_mid_left,-604.25,545.2573652223427,1343.9235197379599,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_2_mid_right_front,screw,panel_seam_horizontal + rib_2_mid_right,680.8,733.8998006824639,1149.0823176176843,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_right_rib_1,bolt,angle_rib_2_mid_right + rib_2_mid_right,707.8499999999999,650.7543940316823,1289.3415912963833,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_right_rib_2,bolt,angle_rib_2_mid_right + rib_2_mid_right,707.8499999999999,677.5659495408465,1266.8440249573543,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_right_beam_1,bolt,rear_cross_2 + angle_rib_2_mid_right,737.8499999999999,545.2573652223427,1343.9235197379599,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_2_mid_right_beam_2,bolt,rear_cross_2 + angle_rib_2_mid_right,765.8499999999999,545.2573652223427,1343.9235197379599,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_3_seam_left_front,screw,panel_seam_vertical_upper + rib_3_seam_left,-48.0,1235.788366325714,1747.2098188049824,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_left_rib_1,bolt,angle_rib_3_seam_left + rib_3_seam_left,-75.05,1152.642959674932,1887.4690924836812,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_left_rib_2,bolt,angle_rib_3_seam_left + rib_3_seam_left,-75.05,1179.4545151840962,1864.9715261446522,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_left_beam_1,bolt,rear_cross_3 + angle_rib_3_seam_left,-105.05,1047.1459308655924,1942.051020925258,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_left_beam_2,bolt,rear_cross_3 + angle_rib_3_seam_left,-133.05,1047.1459308655924,1942.051020925258,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_3_seam_right_front,screw,panel_seam_vertical_upper + rib_3_seam_right,48.0,1235.788366325714,1747.2098188049824,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_right_rib_1,bolt,angle_rib_3_seam_right + rib_3_seam_right,75.05,1152.642959674932,1887.4690924836812,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_right_rib_2,bolt,angle_rib_3_seam_right + rib_3_seam_right,75.05,1179.4545151840962,1864.9715261446522,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_right_beam_1,bolt,rear_cross_3 + angle_rib_3_seam_right,105.05,1047.1459308655924,1942.051020925258,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_seam_right_beam_2,bolt,rear_cross_3 + angle_rib_3_seam_right,133.05,1047.1459308655924,1942.051020925258,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_3_mid_left_front,screw,mid_upper_left + rib_3_mid_left,-519.2,1235.788366325714,1747.2098188049824,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_left_rib_1,bolt,angle_rib_3_mid_left + rib_3_mid_left,-546.25,1152.642959674932,1887.4690924836812,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_left_rib_2,bolt,angle_rib_3_mid_left + rib_3_mid_left,-546.25,1179.4545151840962,1864.9715261446522,1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_left_beam_1,bolt,rear_cross_3 + angle_rib_3_mid_left,-576.25,1047.1459308655924,1942.051020925258,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_left_beam_2,bolt,rear_cross_3 + angle_rib_3_mid_left,-604.25,1047.1459308655924,1942.051020925258,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
rib_3_mid_right_front,screw,mid_upper_right + rib_3_mid_right,680.8,1235.788366325714,1747.2098188049824,0.0,-0.766044443118978,0.6427876096865393,88.9,3.5000000000000004,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_right_rib_1,bolt,angle_rib_3_mid_right + rib_3_mid_right,707.8499999999999,1152.642959674932,1887.4690924836812,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_right_rib_2,bolt,angle_rib_3_mid_right + rib_3_mid_right,707.8499999999999,1179.4545151840962,1864.9715261446522,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_right_beam_1,bolt,rear_cross_3 + angle_rib_3_mid_right,737.8499999999999,1047.1459308655924,1942.051020925258,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
angle_rib_3_mid_right_beam_2,bolt,rear_cross_3 + angle_rib_3_mid_right,765.8499999999999,1047.1459308655924,1942.051020925258,-0.0,0.766044443118978,-0.6427876096865393,114.3,4.5,9.525,94.9,NOMINAL envelope; no rated product/capacity selected
mid_end_lower_left_bottom,screw,panel_edge_bottom + mid_lower_left,-537.2,-46.381946617558135,248.81528093888627,0.0,0.6427876096865427,0.7660444431189752,138.9,5.468503937007875,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_lower_left_top,screw,panel_seam_horizontal + mid_lower_left,-537.2,782.2034216488754,1236.2848703414052,-0.0,-0.6427876096865427,-0.7660444431189752,189.7,7.468503937007874,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_lower_right_bottom,screw,panel_edge_bottom + mid_lower_right,662.8,-46.381946617558135,248.81528093888627,0.0,0.6427876096865427,0.7660444431189752,138.9,5.468503937007875,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_lower_right_top,screw,panel_seam_horizontal + mid_lower_right,662.8,782.2034216488754,1236.2848703414052,-0.0,-0.6427876096865427,-0.7660444431189752,189.7,7.468503937007874,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_upper_left_bottom,screw,panel_seam_horizontal + mid_upper_left,-501.20000000000005,692.4059925756657,1129.2684616376837,0.0,0.6427876096865427,0.7660444431189752,189.7,7.468503937007874,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_upper_left_top,screw,panel_edge_top + mid_upper_left,-501.20000000000005,1520.991360842099,2116.738051040202,-0.0,-0.6427876096865427,-0.7660444431189752,138.9,5.468503937007875,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_upper_right_bottom,screw,panel_seam_horizontal + mid_upper_right,698.8,692.4059925756657,1129.2684616376837,0.0,0.6427876096865427,0.7660444431189752,189.7,7.468503937007874,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
mid_end_upper_right_top,screw,panel_edge_top + mid_upper_right,698.8,1520.991360842099,2116.738051040202,-0.0,-0.6427876096865427,-0.7660444431189752,138.9,5.468503937007875,4.826,0.0,NOMINAL envelope; no rated product/capacity selected
