connection,part,operation,diameter_mm,diameter_in,axis_origin_local_mm,axis_direction_local,raw_entry_local_mm,raw_exit_local_mm,raw_entry_local_in,raw_exit_local_in,signed_raw_intervals_from_hardware_origin_mm,machining_depth_mm,note
clip_timber_mid_upper_left_1_beam_3,base_rail_mid_upper_left,factory_clip_screw_axis,,,"[42.24273999999991, 40.65523999999935, 126.99999999999996]","[-0.0, -1.0, 4.440892098500626e-15]","[[42.24273999999991, 38.09999999999889, 126.99999999999991]]","[[42.24273999999991, -6.323830348264892e-13, 127.00000000000007]]","[[1.6630999999999967, 1.4999999999999565, 4.999999999999997]]","[[1.6630999999999967, -2.489696987505863e-14, 5.000000000000003]]","[[2.555240000000459, 40.65523999999991]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_1_upright_1,base_side_left,factory_clip_screw_axis,,,"[40.65523999999982, 1462.8167304424865, 50.799999999999955]","[-1.0, -0.0, 0.0]","[[38.100000000000136, 1462.8167304424865, 50.799999999999955]]","[[-2.2737367544323206e-13, 1462.8167304424865, 50.799999999999955]]","[[1.5000000000000056, 57.59120985994041, 1.9999999999999982]]","[[-8.951719505639057e-15, 57.59120985994041, 1.9999999999999982]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_1_upright_2,base_side_left,factory_clip_screw_axis,,,"[40.65523999999982, 1469.1667304424868, 88.90000000000009]","[-1.0, -0.0, 0.0]","[[38.100000000000136, 1469.1667304424868, 88.90000000000009]]","[[-2.2737367544323206e-13, 1469.1667304424868, 88.90000000000009]]","[[1.5000000000000056, 57.84120985994043, 3.500000000000004]]","[[-8.951719505639057e-15, 57.84120985994043, 3.500000000000004]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_1_upright_3,base_side_left,factory_clip_screw_axis,,,"[40.65523999999982, 1462.8167304424867, 127.0]","[-1.0, -0.0, 0.0]","[[38.100000000000136, 1462.8167304424867, 127.0]]","[[-2.2737367544323206e-13, 1462.8167304424867, 127.0]]","[[1.5000000000000056, 57.59120985994043, 5.0]]","[[-8.951719505639057e-15, 57.59120985994043, 5.0]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_2_beam_1,base_rail_mid_upper_left,factory_clip_screw_axis,,,"[1011.8572600000001, 40.65523999999935, 126.99999999999996]","[-0.0, -1.0, 4.440892098500626e-15]","[[1011.8572600000001, 38.09999999999889, 126.99999999999991]]","[[1011.8572600000001, -6.323830348264892e-13, 127.00000000000007]]","[[39.83690000000001, 1.4999999999999565, 4.999999999999997]]","[[39.83690000000001, -2.489696987505863e-14, 5.000000000000003]]","[[2.555240000000459, 40.65523999999991]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_2_beam_2,base_rail_mid_upper_left,factory_clip_screw_axis,,,"[1018.2072600000001, 40.65523999999931, 88.89999999999995]","[-0.0, -1.0, 4.440892098500626e-15]","[[1018.2072600000001, 38.09999999999968, 88.89999999999999]]","[[1018.2072600000001, -8.100187187665142e-13, 88.90000000000023]]","[[40.08690000000001, 1.4999999999999876, 3.5]]","[[40.08690000000001, -3.189050073883914e-14, 3.5000000000000093]]","[[2.5552399999997455, 40.655240000000184]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_2_beam_3,base_rail_mid_upper_left,factory_clip_screw_axis,,,"[1011.8572600000001, 40.65523999999928, 50.799999999999955]","[-0.0, -1.0, 4.440892098500626e-15]","[[1011.8572600000001, 38.09999999999996, 50.79999999999997]]","[[1011.8572600000001, -4.547473508864641e-13, 50.800000000000125]]","[[39.83690000000001, 1.4999999999999984, 1.999999999999999]]","[[39.83690000000001, -1.7903439011278115e-14, 2.000000000000005]]","[[2.555239999999324, 40.655239999999765]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_2_upright_1,base_principal_left,factory_clip_screw_axis,,,"[-2.5552399999999977, 1425.5187518366565, 127.00000000000023]","[1.0, 0.0, 0.0]","[[0.0, 1425.5187518366565, 127.00000000000023]]","[[88.89999999999964, 1425.5187518366565, 127.00000000000023]]","[[0.0, 56.12278550538018, 5.000000000000009]]","[[3.499999999999986, 56.12278550538018, 5.000000000000009]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_2_upright_2,base_principal_left,factory_clip_screw_axis,,,"[-2.5552399999999977, 1431.8687518366567, 88.90000000000032]","[1.0, 0.0, 0.0]","[[0.0, 1431.8687518366567, 88.90000000000032]]","[[88.89999999999964, 1431.8687518366567, 88.90000000000032]]","[[0.0, 56.372785505380186, 3.500000000000013]]","[[3.499999999999986, 56.372785505380186, 3.500000000000013]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_left_2_upright_3,base_principal_left,factory_clip_screw_axis,,,"[-2.5552399999999977, 1425.5187518366565, 50.80000000000018]","[1.0, 0.0, 0.0]","[[0.0, 1425.5187518366565, 50.80000000000018]]","[[88.89999999999964, 1425.5187518366565, 50.80000000000018]]","[[0.0, 56.12278550538018, 2.000000000000007]]","[[3.499999999999986, 56.12278550538018, 2.000000000000007]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_1_beam_1,base_rail_mid_upper_right,factory_clip_screw_axis,,,"[42.24273999999991, 40.65523999999928, 50.799999999999955]","[-0.0, -1.0, 4.440892098500626e-15]","[[42.24273999999991, 38.09999999999996, 50.79999999999997]]","[[42.24273999999991, -4.547473508864641e-13, 50.800000000000125]]","[[1.6630999999999967, 1.4999999999999984, 1.999999999999999]]","[[1.6630999999999967, -1.7903439011278115e-14, 2.000000000000005]]","[[2.555239999999324, 40.655239999999765]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_1_beam_2,base_rail_mid_upper_right,factory_clip_screw_axis,,,"[35.89273999999992, 40.65523999999931, 88.89999999999995]","[-0.0, -1.0, 4.440892098500626e-15]","[[35.89273999999992, 38.09999999999968, 88.89999999999999]]","[[35.89273999999992, -8.100187187665142e-13, 88.90000000000023]]","[[1.413099999999997, 1.4999999999999876, 3.5]]","[[1.413099999999997, -3.189050073883914e-14, 3.5000000000000093]]","[[2.5552399999997455, 40.655240000000184]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_1_beam_3,base_rail_mid_upper_right,factory_clip_screw_axis,,,"[42.24273999999991, 40.65523999999935, 126.99999999999996]","[-0.0, -1.0, 4.440892098500626e-15]","[[42.24273999999991, 38.09999999999889, 126.99999999999991]]","[[42.24273999999991, -6.323830348264892e-13, 127.00000000000007]]","[[1.6630999999999967, 1.4999999999999565, 4.999999999999997]]","[[1.6630999999999967, -2.489696987505863e-14, 5.000000000000003]]","[[2.555240000000459, 40.65523999999991]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_1_upright_1,base_principal_right,factory_clip_screw_axis,,,"[91.45524, 1425.5187518366565, 50.80000000000018]","[-1.0, -0.0, 0.0]","[[88.89999999999964, 1425.5187518366565, 50.80000000000018]]","[[0.0, 1425.5187518366565, 50.80000000000018]]","[[3.499999999999986, 56.12278550538018, 2.000000000000007]]","[[0.0, 56.12278550538018, 2.000000000000007]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_1_upright_2,base_principal_right,factory_clip_screw_axis,,,"[91.45524, 1431.8687518366567, 88.90000000000032]","[-1.0, -0.0, 0.0]","[[88.89999999999964, 1431.8687518366567, 88.90000000000032]]","[[0.0, 1431.8687518366567, 88.90000000000032]]","[[3.499999999999986, 56.372785505380186, 3.500000000000013]]","[[0.0, 56.372785505380186, 3.500000000000013]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_1_upright_3,base_principal_right,factory_clip_screw_axis,,,"[91.45524, 1425.5187518366565, 127.00000000000023]","[-1.0, -0.0, 0.0]","[[88.89999999999964, 1425.5187518366565, 127.00000000000023]]","[[0.0, 1425.5187518366565, 127.00000000000023]]","[[3.499999999999986, 56.12278550538018, 5.000000000000009]]","[[0.0, 56.12278550538018, 5.000000000000009]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_2_beam_1,base_rail_mid_upper_right,factory_clip_screw_axis,,,"[1049.9572600000001, 40.65523999999935, 126.99999999999996]","[-0.0, -1.0, 4.440892098500626e-15]","[[1049.9572600000001, 38.09999999999889, 126.99999999999991]]","[[1049.9572600000001, -6.323830348264892e-13, 127.00000000000007]]","[[41.33690000000001, 1.4999999999999565, 4.999999999999997]]","[[41.33690000000001, -2.489696987505863e-14, 5.000000000000003]]","[[2.555240000000459, 40.65523999999991]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_2_beam_2,base_rail_mid_upper_right,factory_clip_screw_axis,,,"[1056.30726, 40.65523999999931, 88.89999999999995]","[-0.0, -1.0, 4.440892098500626e-15]","[[1056.30726, 38.09999999999968, 88.89999999999999]]","[[1056.30726, -8.100187187665142e-13, 88.90000000000023]]","[[41.58690000000001, 1.4999999999999876, 3.5]]","[[41.58690000000001, -3.189050073883914e-14, 3.5000000000000093]]","[[2.5552399999997455, 40.655240000000184]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_2_beam_3,base_rail_mid_upper_right,factory_clip_screw_axis,,,"[1049.9572600000001, 40.65523999999928, 50.799999999999955]","[-0.0, -1.0, 4.440892098500626e-15]","[[1049.9572600000001, 38.09999999999996, 50.79999999999997]]","[[1049.9572600000001, -4.547473508864641e-13, 50.800000000000125]]","[[41.33690000000001, 1.4999999999999984, 1.999999999999999]]","[[41.33690000000001, -1.7903439011278115e-14, 2.000000000000005]]","[[2.555239999999324, 40.655239999999765]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_2_upright_1,base_side_right,factory_clip_screw_axis,,,"[-2.5552399999999125, 1462.8167304424867, 127.0]","[1.0, 0.0, 0.0]","[[-2.2737367544323206e-13, 1462.8167304424867, 127.0]]","[[38.100000000000136, 1462.8167304424867, 127.0]]","[[-8.951719505639057e-15, 57.59120985994043, 5.0]]","[[1.5000000000000056, 57.59120985994043, 5.0]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_2_upright_2,base_side_right,factory_clip_screw_axis,,,"[-2.5552399999999125, 1469.1667304424868, 88.90000000000009]","[1.0, 0.0, 0.0]","[[-2.2737367544323206e-13, 1469.1667304424868, 88.90000000000009]]","[[38.100000000000136, 1469.1667304424868, 88.90000000000009]]","[[-8.951719505639057e-15, 57.84120985994043, 3.500000000000004]]","[[1.5000000000000056, 57.84120985994043, 3.500000000000004]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_mid_upper_right_2_upright_3,base_side_right,factory_clip_screw_axis,,,"[-2.5552399999999125, 1462.8167304424865, 50.799999999999955]","[1.0, 0.0, 0.0]","[[-2.2737367544323206e-13, 1462.8167304424865, 50.799999999999955]]","[[38.100000000000136, 1462.8167304424865, 50.799999999999955]]","[[-8.951719505639057e-15, 57.59120985994041, 1.9999999999999982]]","[[1.5000000000000056, 57.59120985994041, 1.9999999999999982]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_left_beam_1,base_header,factory_clip_screw_axis,,,"[80.34273999999982, 104.775, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[80.34273999999982, 104.775, -3.694822225952521e-13]]","[[80.34273999999982, 104.775, 38.099999999999994]]","[[3.1630999999999934, 4.125000000000001, -1.4546544196663468e-14]]","[[3.1630999999999934, 4.125000000000001, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_left_beam_2,base_header,factory_clip_screw_axis,,,"[73.99273999999991, 142.875, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[73.99273999999991, 142.875, -3.694822225952521e-13]]","[[73.99273999999991, 142.875, 38.099999999999994]]","[[2.913099999999997, 5.625, -1.4546544196663468e-14]]","[[2.913099999999997, 5.625, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_left_beam_3,base_header,factory_clip_screw_axis,,,"[80.34273999999982, 180.975, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[80.34273999999982, 180.975, -3.694822225952521e-13]]","[[80.34273999999982, 180.975, 38.099999999999994]]","[[3.1630999999999934, 7.125, -1.4546544196663468e-14]]","[[3.1630999999999934, 7.125, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_left_upright_1,base_post_outer_left,factory_clip_screw_axis,,,"[40.65523999999982, 104.775, 151.00726]","[-1.0, -0.0, -0.0]","[[38.100000000000136, 104.775, 151.00726]]","[[-2.2737367544323206e-13, 104.775, 151.00726]]","[[1.5000000000000056, 4.125000000000001, 5.945167716535433]]","[[-8.951719505639057e-15, 4.125000000000001, 5.945167716535433]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_left_upright_2,base_post_outer_left,factory_clip_screw_axis,,,"[40.65523999999982, 142.875, 144.65726]","[-1.0, -0.0, -0.0]","[[38.100000000000136, 142.875, 144.65726]]","[[-2.2737367544323206e-13, 142.875, 144.65726]]","[[1.5000000000000056, 5.625, 5.695167716535433]]","[[-8.951719505639057e-15, 5.625, 5.695167716535433]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_left_upright_3,base_post_outer_left,factory_clip_screw_axis,,,"[40.65523999999982, 180.975, 151.00726]","[-1.0, -0.0, -0.0]","[[38.100000000000136, 180.975, 151.00726]]","[[-2.2737367544323206e-13, 180.975, 151.00726]]","[[1.5000000000000056, 7.125, 5.945167716535433]]","[[-8.951719505639057e-15, 7.125, 5.945167716535433]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_front_beam_1,base_header,factory_clip_screw_axis,,,"[1049.9572600000001, 254.0, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1049.9572600000001, 254.0, -3.694822225952521e-13]]","[[1049.9572600000001, 254.0, 38.099999999999994]]","[[41.33690000000001, 10.0, -1.4546544196663468e-14]]","[[41.33690000000001, 10.0, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_front_beam_2,base_header,factory_clip_screw_axis,,,"[1056.30726, 215.9, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1056.30726, 215.9, -3.694822225952521e-13]]","[[1056.30726, 215.9, 38.099999999999994]]","[[41.58690000000001, 8.5, -1.4546544196663468e-14]]","[[41.58690000000001, 8.5, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_front_beam_3,base_header,factory_clip_screw_axis,,,"[1049.9572600000001, 177.8, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1049.9572600000001, 177.8, -3.694822225952521e-13]]","[[1049.9572600000001, 177.8, 38.099999999999994]]","[[41.33690000000001, 7.000000000000001, -1.4546544196663468e-14]]","[[41.33690000000001, 7.000000000000001, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_front_upright_1,base_post_center_left_front,factory_clip_screw_axis,,,"[-2.5552399999999977, 107.94999999999999, 151.00726]","[1.0, 0.0, 0.0]","[[0.0, 107.94999999999999, 151.00726]]","[[88.89999999999964, 107.94999999999999, 151.00726]]","[[0.0, 4.25, 5.945167716535433]]","[[3.499999999999986, 4.25, 5.945167716535433]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_front_upright_2,base_post_center_left_front,factory_clip_screw_axis,,,"[-2.5552399999999977, 69.85, 144.65726]","[1.0, 0.0, 0.0]","[[0.0, 69.85, 144.65726]]","[[88.89999999999964, 69.85, 144.65726]]","[[0.0, 2.75, 5.695167716535433]]","[[3.499999999999986, 2.75, 5.695167716535433]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_front_upright_3,base_post_center_left_front,factory_clip_screw_axis,,,"[-2.5552399999999977, 31.75, 151.00726]","[1.0, 0.0, 0.0]","[[0.0, 31.75, 151.00726]]","[[88.89999999999964, 31.75, 151.00726]]","[[0.0, 1.25, 5.945167716535433]]","[[3.499999999999986, 1.25, 5.945167716535433]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_rear_beam_1,base_header,factory_clip_screw_axis,,,"[1049.9572600000001, 107.94999999999999, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1049.9572600000001, 107.94999999999999, -3.694822225952521e-13]]","[[1049.9572600000001, 107.94999999999999, 38.099999999999994]]","[[41.33690000000001, 4.25, -1.4546544196663468e-14]]","[[41.33690000000001, 4.25, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_rear_beam_2,base_header,factory_clip_screw_axis,,,"[1056.30726, 69.85, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1056.30726, 69.85, -3.694822225952521e-13]]","[[1056.30726, 69.85, 38.099999999999994]]","[[41.58690000000001, 2.75, -1.4546544196663468e-14]]","[[41.58690000000001, 2.75, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_rear_beam_3,base_header,factory_clip_screw_axis,,,"[1049.9572600000001, 31.75, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1049.9572600000001, 31.75, -3.694822225952521e-13]]","[[1049.9572600000001, 31.75, 38.099999999999994]]","[[41.33690000000001, 1.25, -1.4546544196663468e-14]]","[[41.33690000000001, 1.25, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_rear_upright_1,base_post_center_left_rear,factory_clip_screw_axis,,,"[-2.5552399999999977, 107.94999999999999, 151.00726]","[1.0, 0.0, 0.0]","[[0.0, 107.94999999999999, 151.00726]]","[[88.89999999999964, 107.94999999999999, 151.00726]]","[[0.0, 4.25, 5.945167716535433]]","[[3.499999999999986, 4.25, 5.945167716535433]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_rear_upright_2,base_post_center_left_rear,factory_clip_screw_axis,,,"[-2.5552399999999977, 69.85, 144.65726]","[1.0, 0.0, 0.0]","[[0.0, 69.85, 144.65726]]","[[88.89999999999964, 69.85, 144.65726]]","[[0.0, 2.75, 5.695167716535433]]","[[3.499999999999986, 2.75, 5.695167716535433]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_left_rear_upright_3,base_post_center_left_rear,factory_clip_screw_axis,,,"[-2.5552399999999977, 31.75, 151.00726]","[1.0, 0.0, 0.0]","[[0.0, 31.75, 151.00726]]","[[88.89999999999964, 31.75, 151.00726]]","[[0.0, 1.25, 5.945167716535433]]","[[3.499999999999986, 1.25, 5.945167716535433]]","[[2.5552399999999977, 91.45523999999963]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_front_beam_1,base_header,factory_clip_screw_axis,,,"[1350.34274, 177.8, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1350.34274, 177.8, -3.694822225952521e-13]]","[[1350.34274, 177.8, 38.099999999999994]]","[[53.16310000000001, 7.000000000000001, -1.4546544196663468e-14]]","[[53.16310000000001, 7.000000000000001, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_front_beam_2,base_header,factory_clip_screw_axis,,,"[1343.9927400000001, 215.9, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1343.9927400000001, 215.9, -3.694822225952521e-13]]","[[1343.9927400000001, 215.9, 38.099999999999994]]","[[52.91310000000001, 8.5, -1.4546544196663468e-14]]","[[52.91310000000001, 8.5, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_front_beam_3,base_header,factory_clip_screw_axis,,,"[1350.34274, 254.0, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1350.34274, 254.0, -3.694822225952521e-13]]","[[1350.34274, 254.0, 38.099999999999994]]","[[53.16310000000001, 10.0, -1.4546544196663468e-14]]","[[53.16310000000001, 10.0, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_front_upright_1,base_post_center_right_front,factory_clip_screw_axis,,,"[91.45524, 31.75, 151.00726]","[-1.0, -0.0, -0.0]","[[88.89999999999964, 31.75, 151.00726]]","[[0.0, 31.75, 151.00726]]","[[3.499999999999986, 1.25, 5.945167716535433]]","[[0.0, 1.25, 5.945167716535433]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_front_upright_2,base_post_center_right_front,factory_clip_screw_axis,,,"[91.45524, 69.85, 144.65726]","[-1.0, -0.0, -0.0]","[[88.89999999999964, 69.85, 144.65726]]","[[0.0, 69.85, 144.65726]]","[[3.499999999999986, 2.75, 5.695167716535433]]","[[0.0, 2.75, 5.695167716535433]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_front_upright_3,base_post_center_right_front,factory_clip_screw_axis,,,"[91.45524, 107.94999999999999, 151.00726]","[-1.0, -0.0, -0.0]","[[88.89999999999964, 107.94999999999999, 151.00726]]","[[0.0, 107.94999999999999, 151.00726]]","[[3.499999999999986, 4.25, 5.945167716535433]]","[[0.0, 4.25, 5.945167716535433]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_rear_beam_1,base_header,factory_clip_screw_axis,,,"[1350.34274, 31.75, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1350.34274, 31.75, -3.694822225952521e-13]]","[[1350.34274, 31.75, 38.099999999999994]]","[[53.16310000000001, 1.25, -1.4546544196663468e-14]]","[[53.16310000000001, 1.25, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_rear_beam_2,base_header,factory_clip_screw_axis,,,"[1343.9927400000001, 69.85, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1343.9927400000001, 69.85, -3.694822225952521e-13]]","[[1343.9927400000001, 69.85, 38.099999999999994]]","[[52.91310000000001, 2.75, -1.4546544196663468e-14]]","[[52.91310000000001, 2.75, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_rear_beam_3,base_header,factory_clip_screw_axis,,,"[1350.34274, 107.94999999999999, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[1350.34274, 107.94999999999999, -3.694822225952521e-13]]","[[1350.34274, 107.94999999999999, 38.099999999999994]]","[[53.16310000000001, 4.25, -1.4546544196663468e-14]]","[[53.16310000000001, 4.25, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_rear_upright_1,base_post_center_right_rear,factory_clip_screw_axis,,,"[91.45524, 31.75, 151.00726]","[-1.0, -0.0, -0.0]","[[88.89999999999964, 31.75, 151.00726]]","[[0.0, 31.75, 151.00726]]","[[3.499999999999986, 1.25, 5.945167716535433]]","[[0.0, 1.25, 5.945167716535433]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_rear_upright_2,base_post_center_right_rear,factory_clip_screw_axis,,,"[91.45524, 69.85, 144.65726]","[-1.0, -0.0, -0.0]","[[88.89999999999964, 69.85, 144.65726]]","[[0.0, 69.85, 144.65726]]","[[3.499999999999986, 2.75, 5.695167716535433]]","[[0.0, 2.75, 5.695167716535433]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_center_right_rear_upright_3,base_post_center_right_rear,factory_clip_screw_axis,,,"[91.45524, 107.94999999999999, 151.00726]","[-1.0, -0.0, -0.0]","[[88.89999999999964, 107.94999999999999, 151.00726]]","[[0.0, 107.94999999999999, 151.00726]]","[[3.499999999999986, 4.25, 5.945167716535433]]","[[0.0, 4.25, 5.945167716535433]]","[[2.555240000000367, 91.45524]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_right_beam_1,base_header,factory_clip_screw_axis,,,"[2358.0572600000005, 180.975, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[2358.0572600000005, 180.975, -3.694822225952521e-13]]","[[2358.0572600000005, 180.975, 38.099999999999994]]","[[92.83690000000003, 7.125, -1.4546544196663468e-14]]","[[92.83690000000003, 7.125, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_right_beam_2,base_header,factory_clip_screw_axis,,,"[2364.40726, 142.875, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[2364.40726, 142.875, -3.694822225952521e-13]]","[[2364.40726, 142.875, 38.099999999999994]]","[[93.0869, 5.625, -1.4546544196663468e-14]]","[[93.0869, 5.625, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
