part,feature,class,cutter_origin_local_mm,cutter_origin_local_in,entry_local_mm,entry_local_in,entry_role,axis_local,transverse_axes_local,dimensions_mm,dimensions_in,status,included_angle_deg,plane_point_world_mm,plane_point_world_in,plane_point_local_mm,plane_point_local_in,plane_normal_world,plane_normal_local,actual_face_area_mm2,actual_face_area_in2,coplanar_face_count
main_upper_right,tnut_J11,through_hole,"[780.8, 899.9999999999993, -1.0000000000001137]","[30.74015748031496, 35.433070866141705, -0.039370078740161955]","[780.8, 899.9999999999993, -5.684341886080802e-14]","[30.74015748031496, 35.433070866141705, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,tnut_J12,through_hole,"[780.8, 1099.9999999999993, -0.9999999999998863]","[30.74015748031496, 43.3070866141732, -0.039370078740153004]","[780.8, 1099.9999999999993, 1.1368683772161603e-13]","[30.74015748031496, 43.3070866141732, 4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,tnut_K1,through_hole,"[980.8, 99.19999999999996, -1.0000000000001137]","[38.61417322834646, 3.905511811023621, -0.039370078740161955]","[980.8, 99.19999999999995, -1.1368683772161603e-13]","[38.61417322834646, 3.90551181102362, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,tnut_K2,through_hole,"[980.8, 299.1999999999999, -1.0000000000001137]","[38.61417322834646, 11.779527559055113, -0.039370078740161955]","[980.8, 299.1999999999999, -8.526512829121202e-14]","[38.61417322834646, 11.779527559055113, -3.356894814614647e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,tnut_K3,through_hole,"[980.8, 499.1999999999999, -1.0000000000000853]","[38.61417322834646, 19.65354330708661, -0.03937007874016084]","[980.8, 499.19999999999993, -8.526512829121202e-14]","[38.61417322834646, 19.65354330708661, -3.356894814614647e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,tnut_K4,through_hole,"[980.8, 699.1999999999998, -1.0000000000001705]","[38.61417322834646, 27.527559055118104, -0.0393700787401642]","[980.8, 699.1999999999998, -1.7053025658242404e-13]","[38.61417322834646, 27.527559055118104, -6.713789629229294e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,tnut_K5,through_hole,"[980.8, 899.1999999999998, -1.0000000000001137]","[38.61417322834646, 35.4015748031496, -0.039370078740161955]","[980.8, 899.1999999999998, -5.684341886080802e-14]","[38.61417322834646, 35.4015748031496, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,tnut_K6,through_hole,"[980.8, 1099.1999999999998, -1.0000000000001137]","[38.61417322834646, 43.2755905511811, -0.039370078740161955]","[980.8, 1099.1999999999998, -1.1368683772161603e-13]","[38.61417322834646, 43.2755905511811, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,tnut_K7,through_hole,"[980.8, 99.99999999999969, -0.9999999999999929]","[38.61417322834646, 3.937007874015736, -0.0393700787401572]","[980.8, 99.99999999999973, 3.552713678800501e-14]","[38.61417322834646, 3.9370078740157375, 1.3987061727561028e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,tnut_K8,through_hole,"[980.8, 299.99999999999955, -1.0000000000000284]","[38.61417322834646, 11.811023622047227, -0.039370078740158604]","[980.8, 299.9999999999996, 0.0]","[38.61417322834646, 11.811023622047228, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,tnut_K9,through_hole,"[980.8, 499.99999999999955, -0.9999999999998579]","[38.61417322834646, 19.685039370078723, -0.03937007874015189]","[980.8, 499.99999999999955, 1.9895196601282805e-13]","[38.61417322834646, 19.685039370078723, 7.832754567434176e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,tnut_K10,through_hole,"[980.8, 699.9999999999998, -1.0]","[38.61417322834646, 27.55905511811023, -0.03937007874015748]","[980.8, 699.9999999999998, 5.684341886080802e-14]","[38.61417322834646, 27.55905511811023, 2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,tnut_K11,through_hole,"[980.8, 899.9999999999993, -1.0000000000001137]","[38.61417322834646, 35.433070866141705, -0.039370078740161955]","[980.8, 899.9999999999993, -5.684341886080802e-14]","[38.61417322834646, 35.433070866141705, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,tnut_K12,through_hole,"[980.8, 1099.9999999999993, -0.9999999999998863]","[38.61417322834646, 43.3070866141732, -0.039370078740153004]","[980.8, 1099.9999999999993, 1.1368683772161603e-13]","[38.61417322834646, 43.3070866141732, 4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_A1,through_hole,"[200.0, 19.19999999999995, -1.0000000000001208]","[7.874015748031496, 0.7559055118110217, -0.03937007874016224]","[200.0, 19.199999999999942, -1.2256862191861728e-13]","[7.874015748031496, 0.7559055118110214, -4.8255362960085545e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_A2,through_hole,"[200.0, 199.19999999999993, -1.0000000000001137]","[7.874015748031496, 7.842519685039368, -0.039370078740161955]","[200.0, 199.19999999999993, -1.2789769243681803e-13]","[7.874015748031496, 7.842519685039368, -5.03534222192197e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_A3,through_hole,"[200.0, 399.1999999999999, -1.0000000000001705]","[7.874015748031496, 15.716535433070861, -0.0393700787401642]","[200.0, 399.19999999999993, -1.1368683772161603e-13]","[7.874015748031496, 15.716535433070865, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_A4,through_hole,"[200.0, 599.1999999999998, -1.0000000000001137]","[7.874015748031496, 23.590551181102356, -0.039370078740161955]","[200.0, 599.1999999999998, -5.684341886080802e-14]","[7.874015748031496, 23.590551181102356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_A5,through_hole,"[200.0, 799.1999999999998, -1.0000000000002274]","[7.874015748031496, 31.464566929133852, -0.03937007874016643]","[200.0, 799.1999999999998, -1.1368683772161603e-13]","[7.874015748031496, 31.464566929133852, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_A6,through_hole,"[200.0, 999.1999999999998, -1.0000000000000568]","[7.874015748031496, 39.33858267716535, -0.03937007874015972]","[200.0, 999.1999999999999, -5.684341886080802e-14]","[7.874015748031496, 39.338582677165356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_A7,through_hole,"[200.0, 1199.1999999999998, -1.0000000000001137]","[7.874015748031496, 47.212598425196845, -0.039370078740161955]","[200.0, 1199.1999999999998, -1.1368683772161603e-13]","[7.874015748031496, 47.212598425196845, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_A8,through_hole,"[200.0, 199.99999999999974, -0.9999999999999858]","[7.874015748031496, 7.8740157480314865, -0.039370078740156925]","[200.0, 199.99999999999977, 4.263256414560601e-14]","[7.874015748031496, 7.874015748031487, 1.6784474073073234e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_A9,through_hole,"[200.0, 399.9999999999996, -1.0000000000000284]","[7.874015748031496, 15.748031496062977, -0.039370078740158604]","[200.0, 399.99999999999966, 0.0]","[7.874015748031496, 15.74803149606298, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_A10,through_hole,"[200.0, 599.9999999999998, -1.0000000000000568]","[7.874015748031496, 23.62204724409448, -0.03937007874015972]","[200.0, 599.9999999999998, -5.684341886080802e-14]","[7.874015748031496, 23.62204724409448, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_A11,through_hole,"[200.0, 799.9999999999995, -1.0000000000000568]","[7.874015748031496, 31.496062992125967, -0.03937007874015972]","[200.0, 799.9999999999995, 0.0]","[7.874015748031496, 31.496062992125967, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_A12,through_hole,"[200.0, 999.9999999999993, -1.0000000000000568]","[7.874015748031496, 39.37007874015745, -0.03937007874015972]","[200.0, 999.9999999999994, 5.684341886080802e-14]","[7.874015748031496, 39.37007874015746, 2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_B1,through_hole,"[400.0, 19.19999999999995, -1.0000000000001208]","[15.748031496062993, 0.7559055118110217, -0.03937007874016224]","[400.0, 19.199999999999942, -1.2256862191861728e-13]","[15.748031496062993, 0.7559055118110214, -4.8255362960085545e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_B2,through_hole,"[400.0, 199.19999999999993, -1.0000000000001137]","[15.748031496062993, 7.842519685039368, -0.039370078740161955]","[400.0, 199.19999999999993, -1.2789769243681803e-13]","[15.748031496062993, 7.842519685039368, -5.03534222192197e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_B3,through_hole,"[400.0, 399.1999999999999, -1.0000000000001705]","[15.748031496062993, 15.716535433070861, -0.0393700787401642]","[400.0, 399.19999999999993, -1.1368683772161603e-13]","[15.748031496062993, 15.716535433070865, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_B4,through_hole,"[400.0, 599.1999999999998, -1.0000000000001137]","[15.748031496062993, 23.590551181102356, -0.039370078740161955]","[400.0, 599.1999999999998, -5.684341886080802e-14]","[15.748031496062993, 23.590551181102356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_B5,through_hole,"[400.0, 799.1999999999998, -1.0000000000002274]","[15.748031496062993, 31.464566929133852, -0.03937007874016643]","[400.0, 799.1999999999998, -1.1368683772161603e-13]","[15.748031496062993, 31.464566929133852, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_B6,through_hole,"[400.0, 999.1999999999998, -1.0000000000000568]","[15.748031496062993, 39.33858267716535, -0.03937007874015972]","[400.0, 999.1999999999999, -5.684341886080802e-14]","[15.748031496062993, 39.338582677165356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_B7,through_hole,"[400.0, 1199.1999999999998, -1.0000000000001137]","[15.748031496062993, 47.212598425196845, -0.039370078740161955]","[400.0, 1199.1999999999998, -1.1368683772161603e-13]","[15.748031496062993, 47.212598425196845, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_B8,through_hole,"[400.0, 199.99999999999974, -0.9999999999999858]","[15.748031496062993, 7.8740157480314865, -0.039370078740156925]","[400.0, 199.99999999999977, 4.263256414560601e-14]","[15.748031496062993, 7.874015748031487, 1.6784474073073234e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_B9,through_hole,"[400.0, 399.9999999999996, -1.0000000000000284]","[15.748031496062993, 15.748031496062977, -0.039370078740158604]","[400.0, 399.99999999999966, 0.0]","[15.748031496062993, 15.74803149606298, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_B10,through_hole,"[400.0, 599.9999999999998, -1.0000000000000568]","[15.748031496062993, 23.62204724409448, -0.03937007874015972]","[400.0, 599.9999999999998, -5.684341886080802e-14]","[15.748031496062993, 23.62204724409448, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_B11,through_hole,"[400.0, 799.9999999999995, -1.0000000000000568]","[15.748031496062993, 31.496062992125967, -0.03937007874015972]","[400.0, 799.9999999999995, 0.0]","[15.748031496062993, 31.496062992125967, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_B12,through_hole,"[400.0, 999.9999999999993, -1.0000000000000568]","[15.748031496062993, 39.37007874015745, -0.03937007874015972]","[400.0, 999.9999999999994, 5.684341886080802e-14]","[15.748031496062993, 39.37007874015746, 2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_C1,through_hole,"[600.0, 19.19999999999995, -1.0000000000001208]","[23.62204724409449, 0.7559055118110217, -0.03937007874016224]","[600.0, 19.199999999999942, -1.2256862191861728e-13]","[23.62204724409449, 0.7559055118110214, -4.8255362960085545e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_C2,through_hole,"[600.0, 199.19999999999993, -1.0000000000001137]","[23.62204724409449, 7.842519685039368, -0.039370078740161955]","[600.0, 199.19999999999993, -1.2789769243681803e-13]","[23.62204724409449, 7.842519685039368, -5.03534222192197e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
